date,store,product,price,promo,units_sold,revenue
2024-03-12,Store_1,Product_A,37.94,0,251.0,9513.0
2024-03-13,Store_1,Product_A,37.94,0,254.0,9643.24
2024-03-14,Store_1,Product_A,37.94,0,230.0,8719.83
2024-03-15,Store_1,Product_A,37.94,0,225.0,8522.46
2024-03-16,Store_1,Product_A,37.94,0,221.0,8392.84
2024-03-17,Store_1,Product_A,37.94,0,228.0,8652.3
2024-03-18,Store_1,Product_A,37.94,0,246.0,9350.96
2024-03-19,Store_1,Product_A,37.94,0,266.0,10099.15
2024-03-20,Store_1,Product_A,37.94,0,257.0,9757.81
2024-03-21,Store_1,Product_A,37.94,0,246.0,9349.38
2024-03-22,Store_1,Product_A,37.94,0,222.0,8415.05
2024-03-23,Store_1,Product_A,37.94,0,225.0,8519.48
2024-03-24,Store_1,Product_A,37.94,1,244.0,9250.46
2024-03-25,Store_1,Product_A,37.94,0,224.0,8516.86
2024-03-26,Store_1,Product_A,37.94,0,244.0,9248.06
2024-03-27,Store_1,Product_A,37.94,0,250.0,9467.42
2024-03-28,Store_1,Product_A,37.94,0,244.0,9265.44
2024-03-29,Store_1,Product_A,37.94,0,221.0,8386.51
2024-03-30,Store_1,Product_A,37.94,0,222.0,8437.19
2024-03-31,Store_1,Product_A,37.94,0,218.0,8262.3
2024-04-01,Store_1,Product_A,37.94,0,227.0,8616.5
2024-04-02,Store_1,Product_A,37.94,0,242.0,9164.4
2024-04-03,Store_1,Product_A,37.94,0,251.0,9530.12
2024-04-04,Store_1,Product_A,37.94,0,230.0,8711.62
2024-04-05,Store_1,Product_A,37.94,0,223.0,8457.74
2024-04-06,Store_1,Product_A,37.94,0,209.0,7930.96
2024-04-07,Store_1,Product_A,37.94,0,223.0,8464.65
2024-04-08,Store_1,Product_A,37.94,1,262.0,9937.07
2024-04-09,Store_1,Product_A,37.94,0,243.0,9223.8
2024-04-10,Store_1,Product_A,37.94,1,269.0,10222.85
2024-04-11,Store_1,Product_A,37.94,0,240.0,9097.72
2024-04-12,Store_1,Product_A,37.94,0,229.0,8695.75
2024-04-13,Store_1,Product_A,37.94,0,227.0,8629.98
2024-04-14,Store_1,Product_A,37.94,0,238.0,9034.08
2024-04-15,Store_1,Product_A,37.94,0,225.0,8535.61
2024-04-16,Store_1,Product_A,37.94,0,246.0,9341.28
2024-04-17,Store_1,Product_A,37.94,0,241.0,9150.86
2024-04-18,Store_1,Product_A,37.94,0,245.0,9278.22
2024-04-19,Store_1,Product_A,37.94,0,222.0,8409.97
2024-04-20,Store_1,Product_A,37.94,0,231.0,8776.01
2024-04-21,Store_1,Product_A,37.94,0,233.0,8822.79
2024-04-22,Store_1,Product_A,37.94,0,234.0,8889.33
2024-04-23,Store_1,Product_A,37.94,0,235.0,8923.62
2024-04-24,Store_1,Product_A,37.94,0,252.0,9566.12
2024-04-25,Store_1,Product_A,37.94,0,236.0,8962.82
2024-04-26,Store_1,Product_A,37.94,0,219.0,8306.93
2024-04-27,Store_1,Product_A,37.94,0,224.0,8481.06
2024-04-28,Store_1,Product_A,37.94,0,226.0,8588.05
2024-04-29,Store_1,Product_A,37.94,0,244.0,9260.55
2024-04-30,Store_1,Product_A,37.94,0,246.0,9332.94
2024-05-01,Store_1,Product_A,37.94,0,241.0,9162.45
2024-05-02,Store_1,Product_A,37.94,0,247.0,9370.45
2024-05-03,Store_1,Product_A,37.94,0,222.0,8423.66
2024-05-04,Store_1,Product_A,37.94,0,210.0,7964.05
2024-05-05,Store_1,Product_A,37.94,0,196.0,7449.05
2024-05-06,Store_1,Product_A,37.94,0,238.0,9045.41
2024-05-07,Store_1,Product_A,37.94,0,262.0,9930.49
2024-05-08,Store_1,Product_A,37.94,0,246.0,9314.42
2024-05-09,Store_1,Product_A,37.94,0,238.0,9044.65
2024-05-10,Store_1,Product_A,37.94,0,218.0,8273.09
2024-05-11,Store_1,Product_A,37.94,0,207.0,7858.17
2024-05-12,Store_1,Product_A,37.94,0,220.0,8329.75
2024-05-13,Store_1,Product_A,37.94,0,232.0,8800.71
2024-05-14,Store_1,Product_A,37.94,0,238.0,9016.68
2024-05-15,Store_1,Product_A,37.94,0,248.0,9410.75
2024-05-16,Store_1,Product_A,37.94,0,229.0,8696.05
2024-05-17,Store_1,Product_A,37.94,0,227.0,8623.14
2024-05-18,Store_1,Product_A,37.94,0,211.0,7992.34
2024-05-19,Store_1,Product_A,37.94,0,218.0,8272.13
2024-05-20,Store_1,Product_A,37.94,1,271.0,10291.24
2024-05-21,Store_1,Product_A,37.94,0,230.0,8727.6
2024-05-22,Store_1,Product_A,37.94,0,244.0,9258.37
2024-05-23,Store_1,Product_A,37.94,0,227.0,8604.51
2024-05-24,Store_1,Product_A,37.94,0,209.0,7910.7
2024-05-25,Store_1,Product_A,37.94,0,212.0,8043.71
2024-05-26,Store_1,Product_A,37.94,1,243.0,9232.88
2024-05-27,Store_1,Product_A,37.94,0,216.0,8198.0
2024-05-28,Store_1,Product_A,37.94,0,233.0,8826.46
2024-05-29,Store_1,Product_A,37.94,0,242.0,9179.29
2024-05-30,Store_1,Product_A,37.94,0,236.0,8962.22
2024-05-31,Store_1,Product_A,37.94,0,210.0,7950.48
2024-06-01,Store_1,Product_A,37.94,0,224.0,8499.18
2024-06-02,Store_1,Product_A,37.94,1,253.0,9616.63
2024-06-03,Store_1,Product_A,37.94,0,217.0,8223.42
2024-06-04,Store_1,Product_A,37.94,1,276.0,10470.83
2024-06-05,Store_1,Product_A,37.94,0,241.0,9158.61
2024-06-06,Store_1,Product_A,37.94,0,214.0,8101.6
2024-06-07,Store_1,Product_A,37.94,0,209.0,7936.2
2024-06-08,Store_1,Product_A,37.94,0,206.0,7819.23
2024-06-09,Store_1,Product_A,37.94,0,221.0,8377.98
2024-06-10,Store_1,Product_A,37.94,1,250.0,9498.41
2024-06-11,Store_1,Product_A,37.94,0,229.0,8685.84
2024-06-12,Store_1,Product_A,37.94,0,244.0,9239.42
2024-06-13,Store_1,Product_A,37.94,0,233.0,8827.56
2024-06-14,Store_1,Product_A,37.94,0,213.0,8089.05
2024-06-15,Store_1,Product_A,37.94,0,20.0,765.26
2024-06-16,Store_1,Product_A,37.94,0,201.0,7622.78
2024-06-17,Store_1,Product_A,37.94,0,210.0,7972.38
2024-06-18,Store_1,Product_A,37.94,0,228.0,8636.97
2024-06-19,Store_1,Product_A,37.94,1,244.0,9271.99
2024-06-20,Store_1,Product_A,37.94,0,223.0,8479.55
2024-06-21,Store_1,Product_A,37.94,0,218.0,8279.97
2024-06-22,Store_1,Product_A,37.94,0,196.0,7452.62
2024-06-23,Store_1,Product_A,37.94,0,195.0,7401.95
2024-06-24,Store_1,Product_A,37.94,0,207.0,7857.65
2024-06-25,Store_1,Product_A,37.94,0,,8042.3
2024-06-26,Store_1,Product_A,37.94,0,223.0,8449.13
2024-06-27,Store_1,Product_A,37.94,1,257.0,9762.53
2024-06-28,Store_1,Product_A,37.94,0,187.0,7109.04
2024-06-29,Store_1,Product_A,37.94,0,190.0,7220.04
2024-06-30,Store_1,Product_A,37.94,0,200.0,7583.45
2024-07-01,Store_1,Product_A,37.94,0,213.0,8095.39
2024-07-02,Store_1,Product_A,37.94,0,229.0,8679.54
2024-07-03,Store_1,Product_A,37.94,0,226.0,8571.35
2024-07-04,Store_1,Product_A,37.94,0,215.0,8150.28
2024-07-05,Store_1,Product_A,37.94,0,200.0,7587.44
2024-07-06,Store_1,Product_A,37.94,0,203.0,7710.98
2024-07-07,Store_1,Product_A,37.94,0,189.0,7157.94
2024-07-08,Store_1,Product_A,37.94,0,215.0,8153.65
2024-07-09,Store_1,Product_A,37.94,0,213.0,8075.55
2024-07-10,Store_1,Product_A,37.94,0,227.0,8614.08
2024-07-11,Store_1,Product_A,37.94,0,198.0,7518.91
2024-07-12,Store_1,Product_A,37.94,0,190.0,7204.52
2024-07-13,Store_1,Product_A,37.94,0,188.0,7151.38
2024-07-14,Store_1,Product_A,37.94,0,188.0,7140.33
2024-07-15,Store_1,Product_A,37.94,0,202.0,7676.92
2024-07-16,Store_1,Product_A,37.94,0,215.0,8161.94
2024-07-17,Store_1,Product_A,37.94,0,220.0,8349.55
2024-07-18,Store_1,Product_A,37.94,0,206.0,7808.9
2024-07-19,Store_1,Product_A,37.94,0,195.0,7399.07
2024-07-20,Store_1,Product_A,37.94,0,192.0,7279.6
2024-07-21,Store_1,Product_A,37.94,0,188.0,7114.56
2024-07-22,Store_1,Product_A,37.94,0,200.0,7601.73
2024-07-23,Store_1,Product_A,37.94,0,216.0,8200.34
2024-07-24,Store_1,Product_A,37.94,0,220.0,8353.31
2024-07-25,Store_1,Product_A,37.94,0,211.0,7989.19
2024-07-26,Store_1,Product_A,37.94,1,208.0,7876.68
2024-07-27,Store_1,Product_A,37.94,0,191.0,7233.62
2024-07-28,Store_1,Product_A,37.94,0,196.0,7436.45
2024-07-29,Store_1,Product_A,37.94,0,214.0,8127.54
2024-07-30,Store_1,Product_A,37.94,0,212.0,8041.14
2024-07-31,Store_1,Product_A,37.94,0,216.0,8202.15
2024-08-01,Store_1,Product_A,37.94,0,209.0,7927.27
2024-08-02,Store_1,Product_A,37.94,0,188.0,7119.05
2024-08-03,Store_1,Product_A,37.94,0,168.0,6371.79
2024-08-04,Store_1,Product_A,37.94,0,195.0,7389.62
2024-08-05,Store_1,Product_A,37.94,0,205.0,7759.0
2024-08-06,Store_1,Product_A,37.94,0,209.0,7938.26
2024-08-07,Store_1,Product_A,37.94,0,208.0,7907.75
2024-08-08,Store_1,Product_A,37.94,0,200.0,7601.24
2024-08-09,Store_1,Product_A,37.94,1,239.0,9085.42
2024-08-10,Store_1,Product_A,37.94,0,156.0,5928.3
2024-08-11,Store_1,Product_A,37.94,0,176.0,6684.03
2024-08-12,Store_1,Product_A,37.94,0,197.0,7475.24
2024-08-13,Store_1,Product_A,37.94,0,213.0,8074.25
2024-08-14,Store_1,Product_A,37.94,1,254.0,9637.74
2024-08-15,Store_1,Product_A,37.94,0,206.0,7807.1
2024-08-16,Store_1,Product_A,37.94,0,192.0,7288.17
2024-08-17,Store_1,Product_A,37.94,0,176.0,6690.94
2024-08-18,Store_1,Product_A,37.94,1,205.0,7769.37
2024-08-19,Store_1,Product_A,37.94,0,177.0,6699.35
2024-08-20,Store_1,Product_A,37.94,0,205.0,7773.52
2024-08-21,Store_1,Product_A,37.94,1,215.0,8162.47
2024-08-22,Store_1,Product_A,37.94,0,191.0,7259.38
2024-08-23,Store_1,Product_A,37.94,0,182.0,6907.13
2024-08-24,Store_1,Product_A,37.94,0,160.0,6061.91
2024-08-25,Store_1,Product_A,37.94,0,154.0,5854.37
2024-08-26,Store_1,Product_A,37.94,0,191.0,7262.67
2024-08-27,Store_1,Product_A,37.94,0,205.0,7787.69
2024-08-28,Store_1,Product_A,37.94,0,208.0,7897.95
2024-08-29,Store_1,Product_A,37.94,0,190.0,7217.54
2024-08-30,Store_1,Product_A,37.94,1,222.0,8413.25
2024-08-31,Store_1,Product_A,37.94,1,207.0,7851.96
2024-09-01,Store_1,Product_A,37.94,1,206.0,7800.14
2024-09-02,Store_1,Product_A,37.94,0,178.0,6742.5
2024-09-03,Store_1,Product_A,37.94,0,193.0,7340.27
2024-09-04,Store_1,Product_A,37.94,0,206.0,7810.59
2024-09-05,Store_1,Product_A,37.94,0,194.0,7346.34
2024-09-06,Store_1,Product_A,37.94,0,189.0,7170.6
2024-09-07,Store_1,Product_A,37.94,0,183.0,6938.88
2024-09-08,Store_1,Product_A,37.94,0,181.0,6854.76
2024-09-09,Store_1,Product_A,37.94,0,197.0,7472.74
2024-09-10,Store_1,Product_A,37.94,0,195.0,7379.98
2024-09-11,Store_1,Product_A,37.94,1,235.0,8913.98
2024-09-12,Store_1,Product_A,37.94,0,198.0,7528.32
2024-09-13,Store_1,Product_A,37.94,0,171.0,6495.56
2024-09-14,Store_1,Product_A,37.94,0,175.0,6643.43
2024-09-15,Store_1,Product_A,37.94,0,168.0,6361.43
2024-09-16,Store_1,Product_A,37.94,0,184.0,6976.83
2024-09-17,Store_1,Product_A,37.94,1,226.0,8587.0
2024-09-18,Store_1,Product_A,37.94,0,199.0,7555.67
2024-09-19,Store_1,Product_A,37.94,0,,7012.58
2024-09-20,Store_1,Product_A,37.94,1,214.0,8111.9
2024-09-21,Store_1,Product_A,37.94,0,176.0,6673.99
2024-09-22,Store_1,Product_A,37.94,0,180.0,6820.12
2024-09-23,Store_1,Product_A,37.94,0,191.0,7238.81
2024-09-24,Store_1,Product_A,37.94,0,19.0,712.67
2024-09-25,Store_1,Product_A,37.94,0,189.0,7166.12
2024-09-26,Store_1,Product_A,37.94,0,195.0,7415.49
2024-09-27,Store_1,Product_A,37.94,0,189.0,7158.47
2024-09-28,Store_1,Product_A,37.94,0,166.0,6312.12
2024-09-29,Store_1,Product_A,37.94,0,193.0,7340.89
2024-09-30,Store_1,Product_A,37.94,0,196.0,7447.58
2024-10-01,Store_1,Product_A,37.94,0,208.0,7910.38
2024-10-02,Store_1,Product_A,37.94,0,197.0,7472.0
2024-10-03,Store_1,Product_A,37.94,0,199.0,7567.45
2024-10-04,Store_1,Product_A,37.94,0,190.0,7189.9
2024-10-05,Store_1,Product_A,37.94,1,205.0,7777.73
2024-10-06,Store_1,Product_A,37.94,0,161.0,6105.6
2024-10-07,Store_1,Product_A,37.94,0,180.0,6847.14
2024-10-08,Store_1,Product_A,37.94,0,200.0,7598.48
2024-10-09,Store_1,Product_A,37.94,0,214.0,8101.71
2024-10-10,Store_1,Product_A,37.94,0,186.0,7066.32
2024-10-11,Store_1,Product_A,37.94,0,183.0,6952.69
2024-10-12,Store_1,Product_A,37.94,0,151.0,5739.89
2024-10-13,Store_1,Product_A,37.94,0,175.0,6625.14
2024-10-14,Store_1,Product_A,37.94,0,180.0,6839.52
2024-10-15,Store_1,Product_A,37.94,0,209.0,7938.29
2024-10-16,Store_1,Product_A,37.94,0,196.0,7431.92
2024-10-17,Store_1,Product_A,37.94,0,202.0,7668.39
2024-10-18,Store_1,Product_A,37.94,0,190.0,7207.09
2024-10-19,Store_1,Product_A,37.94,0,176.0,6665.53
2024-10-20,Store_1,Product_A,37.94,1,221.0,8372.0
2024-10-21,Store_1,Product_A,37.94,0,177.0,6724.52
2024-10-22,Store_1,Product_A,37.94,0,228.0,8638.52
2024-10-23,Store_1,Product_A,37.94,0,191.0,7249.78
2024-10-24,Store_1,Product_A,37.94,1,234.0,8895.1
2024-10-25,Store_1,Product_A,37.94,0,171.0,6469.2
2024-10-26,Store_1,Product_A,37.94,0,168.0,6361.65
2024-10-27,Store_1,Product_A,37.94,0,183.0,6949.65
2024-10-28,Store_1,Product_A,37.94,0,174.0,6589.19
2024-10-29,Store_1,Product_A,37.94,0,215.0,8141.68
2024-10-30,Store_1,Product_A,37.94,0,216.0,8178.45
2024-10-31,Store_1,Product_A,37.94,0,192.0,7285.79
2024-11-01,Store_1,Product_A,37.94,0,180.0,6832.56
2024-11-02,Store_1,Product_A,37.94,0,176.0,6690.51
2024-11-03,Store_1,Product_A,37.94,0,186.0,7056.53
2024-11-04,Store_1,Product_A,37.94,0,197.0,7464.04
2024-11-05,Store_1,Product_A,37.94,1,230.0,8730.96
2024-11-06,Store_1,Product_A,37.94,0,211.0,8014.91
2024-11-07,Store_1,Product_A,37.94,0,193.0,7338.39
2024-11-08,Store_1,Product_A,37.94,0,181.0,6853.22
2024-11-09,Store_1,Product_A,37.94,0,184.0,6980.93
2024-11-10,Store_1,Product_A,37.94,0,191.0,7261.36
2024-11-11,Store_1,Product_A,37.94,0,188.0,7124.22
2024-11-12,Store_1,Product_A,37.94,0,202.0,7653.47
2024-11-13,Store_1,Product_A,37.94,0,205.0,7781.8
2024-11-14,Store_1,Product_A,37.94,0,192.0,7277.82
2024-11-15,Store_1,Product_A,37.94,0,185.0,7012.46
2024-11-16,Store_1,Product_A,37.94,0,198.0,7513.49
2024-11-17,Store_1,Product_A,37.94,0,176.0,6680.29
2024-11-18,Store_1,Product_A,37.94,0,199.0,7558.51
2024-11-19,Store_1,Product_A,37.94,0,204.0,7725.82
2024-11-20,Store_1,Product_A,37.94,1,242.0,9182.02
2024-11-21,Store_1,Product_A,37.94,0,205.0,7775.19
2024-11-22,Store_1,Product_A,37.94,0,186.0,7063.77
2024-11-23,Store_1,Product_A,37.94,0,188.0,7146.53
2024-11-24,Store_1,Product_A,37.94,0,184.0,6962.13
2024-11-25,Store_1,Product_A,37.94,0,198.0,7527.65
2024-11-26,Store_1,Product_A,37.94,0,202.0,7673.7
2024-11-27,Store_1,Product_A,37.94,0,204.0,7755.74
2024-11-28,Store_1,Product_A,37.94,0,205.0,7762.16
2024-11-29,Store_1,Product_A,37.94,0,201.0,7617.26
2024-11-30,Store_1,Product_A,37.94,0,197.0,7457.24
2024-12-01,Store_1,Product_A,37.94,0,177.0,6720.06
2024-12-02,Store_1,Product_A,37.94,0,205.0,7795.18
2024-12-03,Store_1,Product_A,37.94,0,211.0,8013.95
2024-12-04,Store_1,Product_A,37.94,0,221.0,8386.3
2024-12-05,Store_1,Product_A,37.94,0,204.0,7725.3
2024-12-06,Store_1,Product_A,37.94,0,197.0,7465.9
2024-12-07,Store_1,Product_A,37.94,0,193.0,7312.91
2024-12-08,Store_1,Product_A,37.94,0,196.0,7435.25
2024-12-09,Store_1,Product_A,37.94,0,206.0,7817.94
2024-12-10,Store_1,Product_A,37.94,0,215.0,8142.83
2024-12-11,Store_1,Product_A,37.94,0,219.0,8310.58
2024-12-12,Store_1,Product_A,37.94,0,199.0,7551.09
2024-12-13,Store_1,Product_A,37.94,0,191.0,7263.37
2024-12-14,Store_1,Product_A,37.94,0,194.0,7351.85
2024-12-15,Store_1,Product_A,37.94,0,187.0,7076.73
2024-12-16,Store_1,Product_A,37.94,0,205.0,7779.1
2024-12-17,Store_1,Product_A,37.94,0,225.0,8527.93
2024-12-18,Store_1,Product_A,37.94,0,235.0,8929.48
2024-12-19,Store_1,Product_A,37.94,0,203.0,7709.31
2024-12-20,Store_1,Product_A,37.94,1,248.0,9417.02
2024-12-21,Store_1,Product_A,37.94,0,182.0,6914.25
2024-12-22,Store_1,Product_A,37.94,0,209.0,7927.94
2024-12-23,Store_1,Product_A,37.94,0,202.0,7669.45
2024-12-24,Store_1,Product_A,37.94,0,227.0,8595.07
2024-12-25,Store_1,Product_A,37.94,0,227.0,8616.2
2024-12-26,Store_1,Product_A,37.94,0,219.0,8309.02
2024-12-27,Store_1,Product_A,37.94,0,214.0,8111.59
2024-12-28,Store_1,Product_A,37.94,0,205.0,7764.73
2024-12-29,Store_1,Product_A,37.94,0,192.0,7281.46
2024-12-30,Store_1,Product_A,37.94,0,197.0,7468.62
2024-12-31,Store_1,Product_A,37.94,0,223.0,8459.43
2025-01-01,Store_1,Product_A,37.94,0,208.0,7879.71
2025-01-02,Store_1,Product_A,37.94,0,227.0,8615.89
2025-01-03,Store_1,Product_A,37.94,0,201.0,7613.52
2025-01-04,Store_1,Product_A,37.94,0,196.0,7423.19
2025-01-05,Store_1,Product_A,37.94,0,213.0,8090.92
2025-01-06,Store_1,Product_A,37.94,0,211.0,8018.59
2025-01-07,Store_1,Product_A,37.94,0,238.0,9024.36
2025-01-08,Store_1,Product_A,37.94,0,226.0,8583.3
2025-01-09,Store_1,Product_A,37.94,0,222.0,8426.27
2025-01-10,Store_1,Product_A,37.94,0,210.0,7971.08
2025-01-11,Store_1,Product_A,37.94,0,194.0,7362.02
2025-01-12,Store_1,Product_A,37.94,0,205.0,7761.39
2025-01-13,Store_1,Product_A,37.94,0,224.0,8490.94
2025-01-14,Store_1,Product_A,37.94,0,235.0,8902.35
2025-01-15,Store_1,Product_A,37.94,0,229.0,8670.03
2025-01-16,Store_1,Product_A,37.94,0,222.0,8405.71
2025-01-17,Store_1,Product_A,37.94,0,221.0,8385.57
2025-01-18,Store_1,Product_A,37.94,0,186.0,7075.4
2025-01-19,Store_1,Product_A,37.94,0,200.0,7582.38
2025-01-20,Store_1,Product_A,37.94,0,232.0,8810.24
2025-01-21,Store_1,Product_A,37.94,0,234.0,8876.1
2025-01-22,Store_1,Product_A,37.94,0,238.0,9047.87
2025-01-23,Store_1,Product_A,37.94,0,221.0,8392.76
2025-01-24,Store_1,Product_A,37.94,0,209.0,7918.77
2025-01-25,Store_1,Product_A,37.94,0,198.0,7517.16
2025-01-26,Store_1,Product_A,37.94,0,204.0,7757.2
2025-01-27,Store_1,Product_A,37.94,0,,8996.24
2025-01-28,Store_1,Product_A,37.94,0,237.0,8974.5
2025-01-29,Store_1,Product_A,37.94,0,241.0,9150.24
2025-01-30,Store_1,Product_A,37.94,0,237.0,8992.86
2025-01-31,Store_1,Product_A,37.94,0,227.0,8622.7
2025-02-01,Store_1,Product_A,37.94,0,218.0,8277.13
2025-02-02,Store_1,Product_A,37.94,0,212.0,8048.93
2025-02-03,Store_1,Product_A,37.94,0,235.0,8898.71
2025-02-04,Store_1,Product_A,37.94,0,237.0,9004.42
2025-02-05,Store_1,Product_A,37.94,0,238.0,9032.26
2025-02-06,Store_1,Product_A,37.94,0,213.0,8096.08
2025-02-07,Store_1,Product_A,37.94,0,221.0,8375.39
2025-02-08,Store_1,Product_A,37.94,0,208.0,7910.28
2025-02-09,Store_1,Product_A,37.94,0,219.0,8300.61
2025-02-10,Store_1,Product_A,37.94,0,229.0,8672.05
2025-02-11,Store_1,Product_A,37.94,1,295.0,11185.36
2025-02-12,Store_1,Product_A,37.94,0,250.0,9495.9
2025-02-13,Store_1,Product_A,37.94,0,239.0,9049.96
2025-02-14,Store_1,Product_A,37.94,0,226.0,8565.19
2025-02-15,Store_1,Product_A,37.94,1,264.0,10032.27
2025-02-16,Store_1,Product_A,37.94,0,201.0,7627.53
2025-02-17,Store_1,Product_A,37.94,1,251.0,9506.17
2025-02-18,Store_1,Product_A,37.94,0,255.0,9668.11
2025-02-19,Store_1,Product_A,37.94,0,258.0,9777.78
2025-02-20,Store_1,Product_A,37.94,0,235.0,8926.26
2025-02-21,Store_1,Product_A,37.94,0,236.0,8967.4
2025-02-22,Store_1,Product_A,37.94,0,203.0,7719.96
2025-02-23,Store_1,Product_A,37.94,0,237.0,9005.01
2025-02-24,Store_1,Product_A,37.94,0,244.0,9260.84
2025-02-25,Store_1,Product_A,37.94,0,262.0,9948.32
2025-02-26,Store_1,Product_A,37.94,0,252.0,9565.14
2025-02-27,Store_1,Product_A,37.94,0,248.0,9420.58
2025-02-28,Store_1,Product_A,37.94,0,231.0,8771.1
2025-03-01,Store_1,Product_A,37.94,0,225.0,8545.71
2025-03-02,Store_1,Product_A,37.94,0,229.0,8687.61
2025-03-03,Store_1,Product_A,37.94,0,238.0,9028.38
2025-03-04,Store_1,Product_A,37.94,0,,9683.5
2025-03-05,Store_1,Product_A,37.94,0,265.0,10039.7
2025-03-06,Store_1,Product_A,37.94,0,236.0,8944.25
2025-03-07,Store_1,Product_A,37.94,0,234.0,8860.12
2025-03-08,Store_1,Product_A,37.94,0,229.0,8692.71
2025-03-09,Store_1,Product_A,37.94,0,222.0,8435.33
2025-03-10,Store_1,Product_A,37.94,0,235.0,8933.6
2025-03-11,Store_1,Product_A,37.94,0,241.0,9162.2
2025-03-12,Store_1,Product_A,37.94,1,296.0,11217.34
2025-03-13,Store_1,Product_A,37.94,0,244.0,9268.73
2025-03-14,Store_1,Product_A,37.94,0,225.0,8538.77
2025-03-15,Store_1,Product_A,37.94,0,210.0,7967.76
2025-03-16,Store_1,Product_A,37.94,0,214.0,8109.51
2025-03-17,Store_1,Product_A,37.94,0,242.0,9196.71
2025-03-18,Store_1,Product_A,37.94,0,248.0,9414.3
2025-03-19,Store_1,Product_A,37.94,0,253.0,9608.53
2025-03-20,Store_1,Product_A,37.94,0,249.0,9441.24
2025-03-21,Store_1,Product_A,37.94,0,228.0,8645.28
2025-03-22,Store_1,Product_A,37.94,1,270.0,10255.16
2025-03-23,Store_1,Product_A,37.94,0,224.0,8507.14
2025-03-24,Store_1,Product_A,37.94,0,227.0,8624.42
2025-03-25,Store_1,Product_A,37.94,0,259.0,9816.2
2025-03-26,Store_1,Product_A,37.94,1,297.0,11261.64
2025-03-27,Store_1,Product_A,37.94,0,246.0,9325.75
2025-03-28,Store_1,Product_A,37.94,0,237.0,8995.04
2025-03-29,Store_1,Product_A,37.94,0,233.0,8832.53
2025-03-30,Store_1,Product_A,37.94,0,222.0,8422.66
2025-03-31,Store_1,Product_A,37.94,0,242.0,9197.97
2025-04-01,Store_1,Product_A,37.94,0,251.0,9514.5
2025-04-02,Store_1,Product_A,37.94,0,250.0,9478.41
2025-04-03,Store_1,Product_A,37.94,0,250.0,9468.34
2025-04-04,Store_1,Product_A,37.94,0,241.0,9148.95
2025-04-05,Store_1,Product_A,37.94,0,203.0,7696.43
2025-04-06,Store_1,Product_A,37.94,0,216.0,8194.21
2025-04-07,Store_1,Product_A,37.94,0,242.0,9197.21
2025-04-08,Store_1,Product_A,37.94,0,256.0,9721.39
2025-04-09,Store_1,Product_A,37.94,0,264.0,10026.76
2025-04-10,Store_1,Product_A,37.94,0,245.0,9296.81
2025-04-11,Store_1,Product_A,37.94,0,230.0,8734.75
2025-04-12,Store_1,Product_A,37.94,0,219.0,8291.12
2025-04-13,Store_1,Product_A,37.94,0,217.0,8230.71
2025-04-14,Store_1,Product_A,37.94,1,273.0,10367.05
2025-04-15,Store_1,Product_A,37.94,1,288.0,10908.09
2025-04-16,Store_1,Product_A,37.94,0,260.0,9883.04
2025-04-17,Store_1,Product_A,37.94,0,254.0,9631.91
2025-04-18,Store_1,Product_A,37.94,0,231.0,8755.27
2025-04-19,Store_1,Product_A,37.94,0,233.0,8838.07
2025-04-20,Store_1,Product_A,37.94,0,218.0,8268.59
2025-04-21,Store_1,Product_A,37.94,0,244.0,9267.14
2025-04-22,Store_1,Product_A,37.94,0,250.0,9479.7
2025-04-23,Store_1,Product_A,37.94,0,258.0,9770.87
2025-04-24,Store_1,Product_A,37.94,0,240.0,9113.19
2025-04-25,Store_1,Product_A,37.94,0,235.0,8930.16
2025-04-26,Store_1,Product_A,37.94,1,269.0,10190.64
2025-04-27,Store_1,Product_A,37.94,0,242.0,9183.26
2025-04-28,Store_1,Product_A,37.94,1,261.0,9887.76
2025-04-29,Store_1,Product_A,37.94,0,240.0,9105.26
2025-04-30,Store_1,Product_A,37.94,0,255.0,9686.74
2025-05-01,Store_1,Product_A,37.94,0,243.0,9213.61
2025-05-02,Store_1,Product_A,37.94,0,229.0,8681.17
2025-05-03,Store_1,Product_A,37.94,0,233.0,8830.21
2025-05-04,Store_1,Product_A,37.94,0,213.0,8072.95
2025-05-05,Store_1,Product_A,37.94,0,239.0,9077.5
2025-05-06,Store_1,Product_A,37.94,0,239.0,9079.43
2025-05-07,Store_1,Product_A,37.94,0,254.0,9626.78
2025-05-08,Store_1,Product_A,37.94,0,247.0,9366.7
2025-05-09,Store_1,Product_A,37.94,1,276.0,10474.15
2025-05-10,Store_1,Product_A,37.94,0,220.0,8339.84
2025-05-11,Store_1,Product_A,37.94,0,223.0,8443.82
2025-05-12,Store_1,Product_A,37.94,0,227.0,8626.74
2025-05-13,Store_1,Product_A,37.94,0,231.0,8750.0
2025-05-14,Store_1,Product_A,37.94,0,238.0,9015.08
2025-05-15,Store_1,Product_A,37.94,0,242.0,9194.72
2025-05-16,Store_1,Product_A,37.94,0,220.0,8354.21
2025-05-17,Store_1,Product_A,37.94,0,200.0,7591.38
2025-05-18,Store_1,Product_A,37.94,0,215.0,8173.78
2025-05-19,Store_1,Product_A,37.94,0,224.0,8488.27
2025-05-20,Store_1,Product_A,37.94,0,231.0,8749.16
2025-05-21,Store_1,Product_A,37.94,0,243.0,9202.64
2025-05-22,Store_1,Product_A,37.94,0,238.0,9028.85
